recordtype,id,type,dc.identifier,dc.language,dc.source,isVersionOf,hasVersion,alternative,description,identifier,issued,dct.language,license,publisher,rightsHolder,spatial,title,rootResource,label,owl.versionInfo,contactPoint,dataset,accessRights,landingPage,servesDataset,page,accrualPeriodicity,temporal,distribution,theme,format,accessURL,compressFormat,downloadURL,mediaType,downloadLocation,packageFileName,packageName,versionInfo
CATALOG,omg_catalog:codelijst,dcat:Catalog,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,omg_dataset:codelijst-secundairestructuurtype,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DATASET,omg_dataset:codelijst-secundairestructuurtype,dcat:Dataset,be.vlaanderen.bodemenondergrond.data.id.dataset.codelijst-secundairestructuurtype,nl,NA,NA,NA,Dataset codelijst secundairestructuurtype,"Deze dataset bevat een lijst van testconcepten, die gebruikt worden binnen het beleidsdomein bodemenondergrond van de Vlaamse Overheid.",omg_dataset:codelijst-secundairestructuurtype,NA,language:NLD,http://data.vlaanderen.be/id/licentie/modellicentie-gratis-hergebruik/v1.0,ovo:OVO003323,ovo:OVO003751,https://www.geonames.org/3337388/flanders|country:BEL,Codelijst secundairestructuurtype,omg_conceptscheme:secundairestructuurtype,Codelijst secundairestructuurtype,NA,omg_vcard:helpdesk,NA,access_right:PUBLIC,https://data.bodemenondergrond.vlaanderen.be/doc/catalog/codelijst.html,NA,https://data.bodemenondergrond.vlaanderen.be/doc/dataset/codelijst-secundairestructuurtype.html,frequency:IRREG,omg_periodoftime:dataset_omg,NA,gemet:10087|datatheme_be:ENVI|eurovoc:2407|datatheme_eu:ENVI,NA,NA,NA,NA,NA,NA,NA,NA,NA
VERSIE-DATASET,omg_dataset:codelijst-secundairestructuurtype,dcat:Dataset,be.vlaanderen.bodemenondergrond.data.id.dataset.codelijst-secundairestructuurtype,nl,NA,omg_dataset:codelijst-secundairestructuurtype,NA,Dataset codelijst secundairestructuurtype,"Deze dataset bevat een lijst van testconcepten, die gebruikt worden binnen het beleidsdomein bodemenondergrond van de Vlaamse Overheid.",omg_dataset:codelijst-secundairestructuurtype,NA,language:NLD,http://data.vlaanderen.be/id/licentie/modellicentie-gratis-hergebruik/v1.0,ovo:OVO003323,ovo:OVO003751,https://www.geonames.org/3337388/flanders|country:BEL,Codelijst secundairestructuurtype,omg_conceptscheme:secundairestructuurtype,Codelijst secundairestructuurtype,NA,omg_vcard:helpdesk,NA,access_right:PUBLIC,https://data.bodemenondergrond.vlaanderen.be/doc/catalog/codelijst.html,NA,https://data.bodemenondergrond.vlaanderen.be/doc/dataset/codelijst-secundairestructuurtype.html,frequency:IRREG,omg_periodoftime:dataset_omg,omg_distribution:codelijst-secundairestructuurtype.secundairestructuurtype_csv|omg_distribution:codelijst-secundairestructuurtype.secundairestructuurtype_xsd|omg_distribution:codelijst-secundairestructuurtype.secundairestructuurtype_rdf|omg_distribution:codelijst-secundairestructuurtype.secundairestructuurtype_jsonld|omg_distribution:codelijst-secundairestructuurtype.secundairestructuurtype_ttl|omg_package:be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-secundairestructuurtype,gemet:10087|datatheme_be:ENVI|eurovoc:2407|datatheme_eu:ENVI,NA,NA,NA,NA,NA,NA,NA,NA,NA
VERSIE-DISTRIB,omg_distribution:codelijst-secundairestructuurtype.secundairestructuurtype_csv,dcat:Distribution,be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-secundairestructuurtype.secundairestructuurtype_csv,NA,NA,NA,NA,NA,"Codelijst secundairestructuurtype, geserialiseerd in csv tabelformaat.",omg_distribution:codelijst-secundairestructuurtype.secundairestructuurtype_csv,10/09/2022,NA,NA,NA,ovo:OVO003751,NA,Codelijst secundairestructuurtype in text/csv formaat.,NA,"Codelijst secundairestructuurtype, in text/csv formaat.",NA,NA,NA,access_right:PUBLIC,NA,NA,https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-secundairestructuurtype.secundairestructuurtype_csv.html,NA,NA,NA,NA,file_type:CSV,https://github.com/bodemenondergrond/codelijst-secundairestructuurtype.git,http://www.iana.org/assignments/media-types/application/gzip,https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-secundairestructuurtype.secundairestructuurtype.csv,https://www.iana.org/assignments/media-types/text/csv,NA,NA,NA,NA
VERSIE-DISTRIB,omg_distribution:codelijst-secundairestructuurtype.secundairestructuurtype_jsonld,dcat:Distribution,be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-secundairestructuurtype.secundairestructuurtype_jsonld,NA,NA,NA,NA,NA,"Codelijst secundairestructuurtype, geserialiseerd in een jsonld bestand.",omg_distribution:codelijst-secundairestructuurtype.secundairestructuurtype_jsonld,10/09/2022,NA,NA,NA,ovo:OVO003751,NA,Codelijst secundairestructuurtype in jsonld rdf-formaat.,NA,"Codelijst secundairestructuurtype, in jsonld rdf-formaat.",NA,NA,NA,access_right:PUBLIC,NA,NA,https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-secundairestructuurtype.secundairestructuurtype_jsonld.html,NA,NA,NA,NA,file_type:JSON_LD,https://github.com/bodemenondergrond/codelijst-secundairestructuurtype.git,http://www.iana.org/assignments/media-types/application/gzip,https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-secundairestructuurtype.secundairestructuurtype.jsonld,https://www.iana.org/assignments/media-types/application/ld+json,NA,NA,NA,NA
VERSIE-DISTRIB,omg_distribution:codelijst-secundairestructuurtype.secundairestructuurtype_ttl,dcat:Distribution,be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-secundairestructuurtype.secundairestructuurtype_ttl,NA,NA,NA,NA,NA,"Codelijst secundairestructuurtype, geserialiseerd in Turtle bestand.",omg_distribution:codelijst-secundairestructuurtype.secundairestructuurtype_ttl,10/09/2022,NA,NA,NA,ovo:OVO003751,NA,Codelijst secundairestructuurtype in Turtle rdf-formaat.,NA,"Codelijst secundairestructuurtype, in Turtle rdf-formaat.",NA,NA,NA,access_right:PUBLIC,NA,NA,https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-secundairestructuurtype.secundairestructuurtype_ttl.html,NA,NA,NA,NA,file_type:RDF_TURTLE,https://github.com/bodemenondergrond/codelijst-secundairestructuurtype.git,http://www.iana.org/assignments/media-types/application/gzip,https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-secundairestructuurtype.secundairestructuurtype.ttl,https://www.iana.org/assignments/media-types/text/turtle,NA,NA,NA,NA
VERSIE-DISTRIB,omg_distribution:codelijst-secundairestructuurtype.secundairestructuurtype_rdf,dcat:Distribution,be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-secundairestructuurtype.secundairestructuurtype_rdf,NA,NA,NA,NA,NA,"Codelijst secundairestructuurtype, geserialiseerd in rdf/xml bestand.",omg_distribution:codelijst-secundairestructuurtype.secundairestructuurtype_rdf,10/09/2022,NA,NA,NA,ovo:OVO003751,NA,Codelijst secundairestructuurtype in xml rdf-formaat.,NA,"Codelijst secundairestructuurtype, in xml rdf-formaat.",NA,NA,NA,access_right:PUBLIC,NA,NA,https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-secundairestructuurtype.secundairestructuurtype_rdf.html,NA,NA,NA,NA,file_type:RDF_XML,https://github.com/bodemenondergrond/codelijst-secundairestructuurtype.git,http://www.iana.org/assignments/media-types/application/gzip,https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-secundairestructuurtype.secundairestructuurtype.rdf,https://www.iana.org/assignments/media-types/application/rdf+xml,NA,NA,NA,NA
VERSIE-DISTRIB,omg_distribution:codelijst-secundairestructuurtype.secundairestructuurtype_xsd,dcat:Distribution,be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-secundairestructuurtype.secundairestructuurtype_xsd,NA,NA,NA,NA,NA,"Codelijst secundairestructuurtype, geserialiseerd in een xsd bestand met een enumeratie.",omg_distribution:codelijst-secundairestructuurtype.secundairestructuurtype_xsd,10/09/2022,NA,NA,NA,ovo:OVO003751,NA,Codelijst secundairestructuurtype in xml/xsd formaat.,NA,"Codelijst secundairestructuurtype, in xml xsd-formaat.",NA,NA,NA,access_right:PUBLIC,NA,NA,https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-secundairestructuurtype.secundairestructuurtype_xsd.html,NA,NA,NA,NA,file_type:XSD,https://github.com/bodemenondergrond/codelijst-secundairestructuurtype.git,http://www.iana.org/assignments/media-types/application/gzip,https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-secundairestructuurtype.secundairestructuurtype.xsd,https://www.iana.org/assignments/media-types/application/xml,NA,NA,NA,NA
VERSIE-PACKAGE,omg_package:be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-secundairestructuurtype,spdx:Package|dcat:Distribution,be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-secundairestructuurtype,NA,NA,NA,NA,NA,"Codelijst secundairestructuurtype, Jar maven package.",omg_package:be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-secundairestructuurtype,13/02/2023,NA,NA,NA,ovo:OVO003751,NA,Codelijst secundairestructuurtype in jar-formaat.,NA,Package codelijst-secundairestructuurtype,NA,NA,NA,access_right:PUBLIC,NA,NA,NA,NA,NA,NA,NA,file_type:JAR,NA,NA,,NA,NA,NA,NA,NA
